	384.82467532467535	539.8896103896104
	328.33116883116884	526.2532467532467
	269.8896103896104	465.8636363636364
	248.46103896103898	415.2142857142857
	242.61688311688317	315.8636363636363
	256.2532467532468	220.40909090909088
	289.37012987012986	173.65584415584408
	435.47402597402606	167.81168831168827
	476.38311688311694	200.92857142857144
	499.7597402597403	288.5909090909091
	505.6038961038962	397.6818181818182
	495.8636363636364	444.43506493506493
	466.6428571428572	498.9805194805195
	242.61688311688317	399.62987012987014
	236.77272727272725	370.4090909090909
	234.82467532467535	311.96753246753246
	248.46103896103898	212.61688311688306
	277.68181818181824	165.86363636363637
	332.22727272727275	128.8506493506493
	421.83766233766244	134.6948051948051
	474.43506493506504	183.3961038961039
	497.8116883116884	235.99350649350652
	509.5000000000001	298.33116883116884
	521.1883116883117	341.18831168831167
	521.1883116883117	395.73376623376623
	363.3961038961039	298.33116883116884
	367.2922077922078	370.4090909090909
	328.33116883116884	374.3051948051948
	414.0454545454546	370.4090909090909
	373.13636363636374	423.0064935064935
	322.48701298701303	448.33116883116884
	355.6038961038962	473.65584415584414
	404.3051948051949	473.65584415584414
	439.37012987013	442.487012987013
	378.98051948051955	471.7077922077922
	295.2142857142858	304.17532467532465
	441.31818181818187	290.538961038961
	260.1493506493507	313.9155844155844
	281.57792207792215	265.21428571428567
	320.53896103896113	261.31818181818176
	398.461038961039	253.52597402597405
	439.37012987013	247.68181818181813
	486.12337662337666	278.8506493506493
